Date,Shelter_ID,Capacity_Beds,Occupied_Beds,Capacity_Rooms,Occupied_Rooms,Unoccupied_Beds,Unoccupied_Rooms,Bed_Occupancy_Rate,Room_Occupancy_Rate,Service_User_Count
2023-02-12,1075,145,77,67,36,68,31,0.5310344827586206,0.5373134328358209,113
2023-02-13,1075,118,84,86,35,34,51,0.711864406779661,0.4069767441860465,119
2023-02-14,1075,141,79,70,43,62,27,0.5602836879432624,0.6142857142857143,122
2023-02-15,1075,129,95,96,46,34,50,0.7364341085271318,0.4791666666666667,141
2023-02-16,1075,112,79,79,32,33,47,0.7053571428571429,0.4050632911392405,111
2023-02-17,1075,112,84,74,40,28,34,0.75,0.5405405405405406,124
2023-02-18,1075,102,78,59,36,24,23,0.7647058823529411,0.6101694915254238,114
2023-02-19,1075,122,90,91,45,32,46,0.7377049180327869,0.4945054945054945,135
2023-02-20,1075,108,83,100,38,25,62,0.7685185185185185,0.38,121
2023-02-21,1075,136,84,89,35,52,54,0.6176470588235294,0.39325842696629215,119
2023-02-22,1075,110,87,66,48,23,18,0.7909090909090909,0.7272727272727273,135
2023-02-23,1075,144,76,64,51,68,13,0.5277777777777778,0.796875,127
2023-02-24,1075,105,79,87,42,26,45,0.7523809523809524,0.4827586206896552,121
2023-02-25,1075,120,76,91,37,44,54,0.6333333333333333,0.4065934065934066,113
2023-02-26,1075,143,77,90,36,66,54,0.5384615384615384,0.4,113
2023-02-27,1075,107,79,74,38,28,36,0.7383177570093458,0.5135135135135135,117
2023-02-28,1075,102,83,71,42,19,29,0.8137254901960784,0.5915492957746479,125
2023-03-01,1075,100,100,98,37,0,61,1,0.37755102040816324,137
2023-03-02,1075,127,90,92,38,37,54,0.7086614173228346,0.41304347826086957,128
2023-03-03,1075,123,84,51,44,39,7,0.6829268292682927,0.8627450980392157,128
2023-03-04,1075,144,84,56,37,60,19,0.5833333333333334,0.6607142857142857,121
2023-03-05,1075,135,84,75,31,51,44,0.6222222222222222,0.41333333333333333,115
2023-03-06,1075,110,87,79,35,23,44,0.7909090909090909,0.4430379746835443,122
2023-03-07,1075,128,66,81,33,62,48,0.515625,0.4074074074074074,99
2023-03-08,1075,127,74,53,39,53,14,0.5826771653543307,0.7358490566037735,113
2023-03-09,1075,114,79,94,40,35,54,0.6929824561403509,0.425531914893617,119
2023-03-10,1075,115,89,68,52,26,16,0.7739130434782608,0.7647058823529411,141
2023-03-11,1075,143,78,55,46,65,9,0.5454545454545454,0.8363636363636363,124
2023-03-12,1075,106,80,93,32,26,61,0.7547169811320755,0.34408602150537637,112
2023-03-13,1075,134,83,57,38,51,19,0.6194029850746269,0.6666666666666666,121
2023-03-14,1075,109,71,73,45,38,28,0.6513761467889908,0.6164383561643836,116
2023-03-15,1075,146,80,77,36,66,41,0.547945205479452,0.4675324675324675,116
2023-03-16,1075,119,85,78,43,34,35,0.7142857142857143,0.5512820512820513,128
2023-03-17,1075,138,73,55,29,65,26,0.5289855072463768,0.5272727272727272,102
2023-03-18,1075,129,78,55,35,51,20,0.6046511627906976,0.6363636363636364,113
2023-03-19,1075,105,82,65,37,23,28,0.780952380952381,0.5692307692307692,119
2023-03-20,1075,145,78,64,36,67,28,0.5379310344827586,0.5625,114
2023-03-21,1075,112,84,82,38,28,44,0.75,0.4634146341463415,122
2023-03-22,1075,147,86,62,39,61,23,0.5850340136054422,0.6290322580645161,125
2023-03-23,1075,145,83,63,42,62,21,0.5724137931034483,0.6666666666666666,125
2023-03-24,1075,132,78,67,32,54,35,0.5909090909090909,0.47761194029850745,110
2023-03-25,1075,107,68,64,35,39,29,0.6355140186915887,0.546875,103
2023-03-26,1075,105,88,80,38,17,42,0.8380952380952381,0.475,126
2023-03-27,1075,130,83,50,42,47,8,0.6384615384615384,0.84,125
2023-03-28,1075,143,63,72,47,80,25,0.4405594405594406,0.6527777777777778,110
2023-03-29,1075,103,80,71,33,23,38,0.7766990291262136,0.4647887323943662,113
2023-03-30,1075,100,86,86,37,14,49,0.86,0.43023255813953487,123
2023-03-31,1075,125,85,83,38,40,45,0.68,0.4578313253012048,123
2023-04-01,1075,147,80,83,43,67,40,0.54421768707483,0.5180722891566265,123
2023-04-02,1075,131,94,65,28,37,37,0.7175572519083969,0.4307692307692308,122
2023-04-03,1075,128,79,60,30,49,30,0.6171875,0.5,109
2023-04-04,1075,150,70,57,53,80,4,0.4666666666666667,0.9298245614035088,123
2023-04-05,1075,112,93,56,46,19,10,0.8303571428571429,0.8214285714285714,139
2023-04-06,1075,119,71,86,50,48,36,0.5966386554621849,0.5813953488372093,121
2023-04-07,1075,116,74,67,44,42,23,0.6379310344827587,0.6567164179104478,118
2023-04-08,1075,129,88,58,36,41,22,0.6821705426356589,0.6206896551724138,124
2023-04-09,1075,112,73,72,28,39,44,0.6517857142857143,0.3888888888888889,101
2023-04-10,1075,105,76,68,48,29,20,0.7238095238095238,0.7058823529411765,124
2023-04-11,1075,116,96,62,36,20,26,0.8275862068965517,0.5806451612903226,132
2023-04-12,1075,124,83,67,37,41,30,0.6693548387096774,0.5522388059701493,120
2023-04-13,1075,132,88,68,39,44,29,0.6666666666666666,0.5735294117647058,127
2023-04-14,1075,137,93,80,40,44,40,0.6788321167883211,0.5,133
2023-04-15,1075,143,80,92,45,63,47,0.5594405594405595,0.4891304347826087,125
2023-04-16,1075,140,74,95,39,66,56,0.5285714285714286,0.4105263157894737,113
2023-04-17,1075,149,83,89,45,66,44,0.5570469798657718,0.5056179775280899,128
2023-04-18,1075,101,69,88,33,32,55,0.6831683168316832,0.375,102
2023-04-19,1075,101,75,66,43,26,23,0.7425742574257426,0.6515151515151515,118
2023-04-20,1075,111,102,67,39,9,28,0.918918918918919,0.582089552238806,141
2023-04-21,1075,132,74,100,31,58,69,0.5606060606060606,0.31,105
2023-04-22,1075,141,88,74,45,53,29,0.624113475177305,0.6081081081081081,133
2023-04-23,1075,111,101,79,58,10,21,0.9099099099099099,0.7341772151898734,159
2023-04-24,1075,134,64,80,42,70,38,0.47761194029850745,0.525,106
2023-04-25,1075,150,89,53,38,61,15,0.5933333333333334,0.71698113207547165,127
2023-04-26,1075,123,75,72,43,48,29,0.6097560975609756,0.5972222222222222,118
2023-04-27,1075,118,76,57,33,42,24,0.6440677966101694,0.5789473684210527,109
2023-04-28,1075,141,70,79,41,71,38,0.49645390070921985,0.5189873417721519,111
2023-04-29,1075,117,81,90,31,36,59,0.6923076923076923,0.34444444444444444,112
2023-04-30,1075,148,97,84,48,51,36,0.6554054054054054,0.5714285714285714,145
2023-05-01,1075,120,69,100,35,51,65,0.575,0.35,104
2023-05-02,1075,126,83,96,33,43,63,0.6587301587301587,0.34375,116
2023-05-03,1075,147,70,83,41,77,42,0.47619047619047616,0.4939759036144578,111
2023-05-04,1075,102,75,93,35,27,58,0.7352941176470589,0.3763440860215054,110
2023-05-05,1075,118,83,91,44,35,47,0.7033898305084746,0.4835164835164835,127
2023-05-06,1075,148,79,96,42,69,54,0.5337837837837838,0.4375,121
2023-05-07,1075,135,74,52,46,61,6,0.5481481481481482,0.8846153846153846,120
2023-05-08,1075,133,93,76,39,40,37,0.6992481203007519,0.5131578947368421,132
2023-05-09,1075,108,102,53,48,6,5,0.9444444444444444,0.9056603773584906,150
2023-05-10,1075,146,68,94,44,78,50,0.4657534246575342,0.46808510638297873,112
2023-05-11,1075,143,69,78,41,74,37,0.4825174825174825,0.5256410256410257,110
2023-05-12,1075,107,91,88,38,16,50,0.8504672897196262,0.4318181818181818,129
2023-05-13,1075,132,83,90,34,49,56,0.6287878787878788,0.37777777777777777,117
2023-05-14,1075,101,91,79,54,10,25,0.900990099009901,0.6835443037974683,145
2023-05-15,1075,124,81,98,37,43,61,0.6532258064516129,0.37755102040816324,118
2023-05-16,1075,125,75,61,35,50,26,0.6,0.5737704918032787,110
2023-05-17,1075,123,86,81,44,37,37,0.6991869918699187,0.5432098765432098,130
2023-05-18,1075,106,90,100,49,16,51,0.8490566037735849,0.49,139
2023-05-19,1075,117,83,99,42,34,57,0.7094017094017094,0.42424242424242425,125
2023-05-20,1075,103,75,55,43,28,12,0.7281553398058253,0.7818181818181819,118
2023-05-21,1075,136,76,75,25,60,50,0.5588235294117647,0.3333333333333333,101
2023-05-22,1075,114,79,61,36,35,25,0.6929824561403509,0.5901639344262295,115
2023-05-23,1075,106,81,69,40,25,29,0.7641509433962265,0.5797101449275363,121
2023-05-24,1075,118,76,58,49,42,9,0.6440677966101694,0.8448275862068966,125
2023-05-25,1075,134,81,54,39,53,15,0.6044776119402985,0.7222222222222222,120
2023-05-26,1075,110,83,68,47,27,21,0.7545454545454545,0.6911764705882353,130
2023-05-27,1075,136,87,58,28,49,30,0.6397058823529411,0.4827586206896552,115
2023-05-28,1075,143,84,99,38,59,61,0.5874125874125874,0.3838383838383838,122
2023-05-29,1075,138,61,59,27,77,32,0.4420289855072464,0.4576271186440678,88
2023-05-30,1075,129,70,77,37,59,40,0.5426356589147286,0.4805194805194805,107
2023-05-31,1075,123,79,82,40,44,42,0.6422764227642277,0.4878048780487805,119
2023-06-01,1075,105,85,91,41,20,50,0.8095238095238095,0.45054945054945056,126
2023-06-02,1075,120,76,53,29,44,24,0.6333333333333333,0.5471698113207547,105
2023-06-03,1075,140,79,84,37,61,47,0.5642857142857143,0.44047619047619047,116
2023-06-04,1075,128,75,53,43,53,10,0.5859375,0.8113207547169812,118
2023-06-05,1075,133,99,95,37,34,58,0.7443609022556391,0.3894736842105263,136
2023-06-06,1075,135,73,99,36,62,63,0.5407407407407407,0.36363636363636365,109
2023-06-07,1075,103,82,82,44,21,38,0.7961165048543689,0.5365853658536586,126
2023-06-08,1075,136,73,76,35,63,41,0.5367647058823529,0.4605263157894737,108
2023-06-09,1075,135,76,88,34,59,54,0.562962962962963,0.38636363636363635,110
2023-06-10,1075,112,78,98,42,34,56,0.6964285714285714,0.42857142857142855,120
2023-06-11,1075,131,77,89,44,54,45,0.5877862595419847,0.4943820224719101,121
2023-06-12,1075,106,80,78,38,26,40,0.7547169811320755,0.48717948717948717,118
2023-06-13,1075,122,88,79,42,34,37,0.7213114754098361,0.5316455696202531,130
2023-06-14,1075,106,77,83,37,29,46,0.7264150943396226,0.4457831325301205,114
2023-06-15,1075,136,87,58,41,49,17,0.6397058823529411,0.7068965517241379,128
2023-06-16,1075,150,78,82,56,72,26,0.52,0.6829268292682927,134
2023-06-17,1075,148,81,54,43,67,11,0.5472972972972973,0.7962962962962963,124
2023-06-18,1075,146,71,68,44,75,24,0.4863013698630137,0.6470588235294118,115
2023-06-19,1075,137,88,72,28,49,44,0.6423357664233577,0.3888888888888889,116
2023-06-20,1075,144,75,64,39,69,25,0.5208333333333334,0.609375,114
2023-06-21,1075,134,93,77,45,41,32,0.6940298507462687,0.5844155844155844,138
2023-06-22,1075,141,88,53,37,53,16,0.624113475177305,0.6981132075471698,125
2023-06-23,1075,145,71,92,35,74,57,0.4896551724137931,0.3804347826086957,106
2023-06-24,1075,136,73,90,52,63,38,0.5367647058823529,0.5777777777777777,125
2023-06-25,1075,119,64,51,44,55,7,0.5378151260504201,0.8627450980392157,108
2023-06-26,1075,121,71,89,33,50,56,0.5867768595041323,0.3707865168539326,104
2023-06-27,1075,111,60,82,38,51,44,0.5405405405405406,0.4634146341463415,98
2023-06-28,1075,133,92,88,41,41,47,0.6917293233082706,0.4659090909090909,133
2023-06-29,1075,105,66,64,41,39,23,0.6285714285714286,0.640625,107
2023-06-30,1075,145,89,74,41,56,33,0.6137931034482759,0.5540540540540541,130
2023-07-01,1075,123,83,92,47,40,45,0.6747967479674797,0.5108695652173914,130
2023-07-02,1075,111,82,70,43,29,27,0.7387387387387387,0.6142857142857143,125
2023-07-03,1075,148,94,62,42,54,20,0.6351351351351351,0.6774193548387096,136
2023-07-04,1075,121,78,60,43,43,17,0.6446280991735537,0.7166666666666667,121
2023-07-05,1075,107,82,78,44,25,34,0.7663551401869159,0.5641025641025641,126
2023-07-06,1075,118,86,57,36,32,21,0.7288135593220338,0.631578947368421,122
2023-07-07,1075,114,87,96,31,27,65,0.7631578947368421,0.3229166666666667,118
2023-07-08,1075,147,93,73,48,54,25,0.6326530612244898,0.6575342465753424,141
2023-07-09,1075,142,66,67,39,76,28,0.4647887323943662,0.582089552238806,105
2023-07-10,1075,149,92,69,44,57,25,0.6174496644295302,0.6376811594202898,136
2023-07-11,1075,101,77,86,40,24,46,0.7623762376237624,0.46511627906976744,117
2023-07-12,1075,119,85,55,36,34,19,0.7142857142857143,0.6545454545454545,121
2023-07-13,1075,145,103,78,38,42,40,0.7103448275862069,0.48717948717948717,141
2023-07-14,1075,133,92,66,39,41,27,0.6917293233082706,0.5909090909090909,131
2023-07-15,1075,119,82,98,38,37,60,0.6890756302521008,0.3877551020408163,120
2023-07-16,1075,115,65,74,44,50,30,0.5652173913043478,0.5945945945945946,109
2023-07-17,1075,120,74,96,48,46,48,0.6166666666666667,0.5,122
2023-07-18,1075,139,96,66,31,43,35,0.6906474820143885,0.4696969696969697,127
2023-07-19,1075,136,76,57,36,60,21,0.5588235294117647,0.631578947368421,112
2023-07-20,1075,144,93,69,35,51,34,0.6458333333333334,0.5072463768115942,128
2023-07-21,1075,111,72,78,39,39,39,0.6486486486486487,0.5,111
2023-07-22,1075,116,85,90,33,31,57,0.7327586206896551,0.36666666666666664,118
2023-07-23,1075,141,95,83,39,46,44,0.6737588652482269,0.46987951807228917,134
2023-07-24,1075,133,76,52,32,57,20,0.5714285714285714,0.6153846153846154,108
2023-07-25,1075,105,75,93,34,30,59,0.7142857142857143,0.3655913978494624,109
2023-07-26,1075,108,76,70,39,32,31,0.7037037037037037,0.5571428571428572,115
2023-07-27,1075,108,88,72,44,20,28,0.8148148148148148,0.6111111111111112,132
2023-07-28,1075,135,83,62,34,52,28,0.6148148148148148,0.5483870967741935,117
2023-07-29,1075,120,77,81,25,43,56,0.6416666666666667,0.30864197530864196,102
2023-07-30,1075,143,85,74,39,58,35,0.5944055944055944,0.527027027027027,124
2023-07-31,1075,149,82,61,32,67,29,0.5503355704697986,0.5245901639344263,114
2023-08-01,1075,106,82,66,49,24,17,0.7735849056603774,0.7424242424242424,131
2023-08-02,1075,143,80,68,48,63,20,0.5594405594405595,0.7058823529411765,128
2023-08-03,1075,123,100,84,38,23,46,0.8130081300813008,0.4523809523809524,138
2023-08-04,1075,147,69,98,40,78,58,0.46938775510204084,0.40816326530612246,109
2023-08-05,1075,113,71,59,46,42,13,0.6283185840707964,0.7796610169491526,117
2023-08-06,1075,148,79,84,44,69,40,0.5337837837837838,0.5238095238095238,123
2023-08-07,1075,109,72,91,49,37,42,0.6605504587155964,0.5384615384615384,121
2023-08-08,1075,145,87,54,42,58,12,0.6,0.7777777777777778,129
2023-08-09,1075,142,65,97,44,77,53,0.45774647887323944,0.4536082474226804,109
2023-08-10,1075,112,98,98,35,14,63,0.875,0.35714285714285715,133
2023-08-11,1075,137,85,72,48,52,24,0.6204379562043796,0.6666666666666666,133
2023-08-12,1075,104,71,82,48,33,34,0.6826923076923077,0.5853658536585366,119
2023-08-13,1075,110,88,81,47,22,34,0.8,0.5802469135802469,135
2023-08-14,1075,117,84,99,43,33,56,0.717948717948718,0.43434343434343436,127
2023-08-15,1075,117,107,53,30,10,23,0.9145299145299145,0.5660377358490566,137
2023-08-16,1075,107,83,84,36,24,48,0.7757009345794392,0.42857142857142855,119
2023-08-17,1075,110,67,51,28,43,23,0.6090909090909091,0.5490196078431373,95
2023-08-18,1075,105,79,57,52,26,5,0.7523809523809524,0.9122807017543859,131
2023-08-19,1075,110,90,55,43,20,12,0.8181818181818182,0.7818181818181819,133
2023-08-20,1075,111,98,67,52,13,15,0.8828828828828829,0.7761194029850746,150
2023-08-21,1075,114,91,58,53,23,5,0.7982456140350878,0.9137931034482759,144
2023-08-22,1075,105,91,88,44,14,44,0.8666666666666667,0.5,135
2023-08-23,1075,136,89,90,39,47,51,0.6544117647058824,0.43333333333333335,128
2023-08-24,1075,127,71,89,42,56,47,0.5590551181102362,0.47191011235955055,113
2023-08-25,1075,125,95,95,38,30,57,0.76,0.4,133
2023-08-26,1075,145,88,56,24,57,32,0.6068965517241379,0.42857142857142855,112
2023-08-27,1075,145,82,100,41,63,59,0.5655172413793104,0.41,123
2023-08-28,1075,128,93,89,51,35,38,0.7265625,0.5730337078651685,144
2023-08-29,1075,107,86,68,39,21,29,0.8037383177570093,0.5735294117647058,125
2023-08-30,1075,120,61,82,40,59,42,0.5083333333333333,0.4878048780487805,101
2023-08-31,1075,103,80,67,34,23,33,0.7766990291262136,0.5074626865671642,114
2023-09-01,1075,137,90,68,42,47,26,0.656934306569343,0.6176470588235294,132
2023-09-02,1075,102,90,78,27,12,51,0.8823529411764706,0.34615384615384615,117
2023-09-03,1075,110,80,95,44,30,51,0.7272727272727273,0.4631578947368421,124
2023-09-04,1075,112,77,81,41,35,40,0.6875,0.5061728395061729,118
2023-09-05,1075,149,73,65,39,76,26,0.4899328859060403,0.6,112
2023-09-06,1075,116,91,69,45,25,24,0.7844827586206896,0.6521739130434783,136
2023-09-07,1075,123,75,61,45,48,16,0.6097560975609756,0.7377049180327869,120
2023-09-08,1075,123,71,84,29,52,55,0.5772357723577236,0.34523809523809523,100
2023-09-09,1075,123,91,59,41,32,18,0.7398373983739838,0.6949152542372882,132
2023-09-10,1075,127,74,55,37,53,18,0.5826771653543307,0.6727272727272727,111
2023-09-11,1075,120,74,55,35,46,20,0.6166666666666667,0.6363636363636364,109
2023-09-12,1075,148,90,91,51,58,40,0.6081081081081081,0.5604395604395604,141
2023-09-13,1075,104,59,65,42,45,23,0.5673076923076923,0.6461538461538462,101
2023-09-14,1075,105,80,63,39,25,24,0.7619047619047619,0.6190476190476191,119
2023-09-15,1075,101,67,52,52,34,0,0.6633663366336634,1,119
2023-09-16,1075,118,75,77,47,43,30,0.635593220338983,0.6103896103896104,122
2023-09-17,1075,121,59,64,32,62,32,0.48760330578512395,0.5,91
2023-09-18,1075,117,104,76,37,13,39,0.8888888888888888,0.4868421052631579,141
2023-09-19,1075,138,69,86,38,69,48,0.5,0.4418604651162791,107
2023-09-20,1075,122,87,58,46,35,12,0.7131147540983607,0.7931034482758621,133
2023-09-21,1075,116,100,79,33,16,46,0.8620689655172413,0.4177215189873418,133
2023-09-22,1075,122,83,66,41,39,25,0.680327868852459,0.6212121212121212,124
2023-09-23,1075,111,65,86,30,46,56,0.5855855855855856,0.3488372093023256,95
2023-09-24,1075,148,100,62,42,48,20,0.6756756756756757,0.6774193548387096,142
2023-09-25,1075,132,72,95,43,60,52,0.5454545454545454,0.45263157894736844,115
2023-09-26,1075,116,90,100,44,26,56,0.7758620689655172,0.44,134
2023-09-27,1075,104,86,89,44,18,45,0.8269230769230769,0.4943820224719101,130
2023-09-28,1075,127,70,56,40,57,16,0.5511811023622047,0.7142857142857143,110
2023-09-29,1075,128,74,76,48,54,28,0.578125,0.631578947368421,122
2023-09-30,1075,102,83,80,46,19,34,0.8137254901960784,0.575,129
2023-10-01,1075,145,84,93,34,61,59,0.5793103448275863,0.3655913978494624,118
2023-10-02,1075,130,79,86,51,51,35,0.6076923076923076,0.5930232558139535,130
2023-10-03,1075,103,74,58,34,29,24,0.7184466019417476,0.5862068965517241,108
2023-10-04,1075,119,72,57,33,47,24,0.6050420168067226,0.5789473684210527,105
2023-10-05,1075,109,92,93,33,17,60,0.8440366972477065,0.3548387096774194,125
2023-10-06,1075,103,80,55,44,23,11,0.7766990291262136,0.8,124
2023-10-07,1075,102,81,82,33,21,49,0.7941176470588235,0.4024390243902439,114
2023-10-08,1075,125,82,73,44,43,29,0.656,0.6027397260273972,126
2023-10-09,1075,115,72,79,43,43,36,0.6260869565217392,0.5443037974683544,115
2023-10-10,1075,122,68,85,31,54,54,0.5573770491803278,0.36470588235294116,99
2023-10-11,1075,141,76,66,34,65,32,0.5390070921985816,0.5151515151515151,110
2023-10-12,1075,142,75,73,43,67,30,0.528169014084507,0.589041095890411,118
2023-10-13,1075,135,67,63,39,68,24,0.4962962962962963,0.6190476190476191,106
2023-10-14,1075,107,81,94,38,26,56,0.7570093457943925,0.40425531914893614,119
2023-10-15,1075,123,90,95,47,33,48,0.7317073170731707,0.49473684210526314,137
2023-10-16,1075,131,95,68,39,36,29,0.7251908396946565,0.5735294117647058,134
2023-10-17,1075,116,71,76,43,45,33,0.6120689655172413,0.5657894736842105,114
2023-10-18,1075,126,84,54,35,42,19,0.6666666666666666,0.6481481481481481,119
2023-10-19,1075,124,97,72,31,27,41,0.782258064516129,0.4305555555555556,128
2023-10-20,1075,121,81,92,42,40,50,0.6694214876033058,0.45652173913043476,123
2023-10-21,1075,108,89,82,46,19,36,0.8240740740740741,0.5609756097560976,135
2023-10-22,1075,140,71,73,33,69,40,0.5071428571428571,0.4520547945205479,104
2023-10-23,1075,132,76,55,40,56,15,0.5757575757575758,0.7272727272727273,116
2023-10-24,1075,129,75,58,36,54,22,0.5813953488372093,0.6206896551724138,111
2023-10-25,1075,100,78,93,28,22,65,0.78,0.3010752688172043,106
2023-10-26,1075,110,72,69,27,38,42,0.6545454545454545,0.391304347826087,99
2023-10-27,1075,139,78,78,42,61,36,0.5611510791366906,0.5384615384615384,120
2023-10-28,1075,143,88,70,48,55,22,0.6153846153846154,0.6857142857142857,136
2023-10-29,1075,138,89,50,40,49,10,0.644927536231884,0.8,129
2023-10-30,1075,138,95,76,38,43,38,0.6884057971014492,0.5,133
2023-10-31,1075,145,77,62,49,68,13,0.5310344827586206,0.7903225806451613,126
2023-11-01,1075,103,76,98,46,27,52,0.7378640776699029,0.46938775510204084,122
2023-11-02,1075,138,85,75,39,53,36,0.6159420289855072,0.52,124
2023-11-03,1075,136,77,81,52,59,29,0.5661764705882353,0.6419753086419753,129
2023-11-04,1075,124,76,55,44,48,11,0.6129032258064516,0.8,120
2023-11-05,1075,131,75,58,35,56,23,0.5725190839694656,0.603448275862069,110
